_ts|_flag|symbol|sector|exchange|country
0|+|TRAK.L|Technology|LSE|United Kingdom
0|+|TVSELECT.NS|Technology|NSE|India
0|+|2364.TW|Technology|Taiwan|Taiwan
0|+|2482.TW|Technology|Taiwan|Taiwan
0|+|2414.TW|Technology|Taiwan|Taiwan
0|+|VCLD|Technology|Other OTC|United States
0|+|3021.TW|Technology|Taiwan|Taiwan
0|+|WINT.ST|Technology|Stockholm|Sweden
0|+|3231.TW|Technology|Taiwan|Taiwan
0|+|3029.TW|Technology|Taiwan|Taiwan
0|+|2491.TW|Technology|Taiwan|Taiwan
0|+|ALOT|Technology|NasdaqGM|United States
0|+|EFII|Technology|NasdaqGS|United States
0|+|RSKIA|Technology|Other OTC|United States
0|+|HAUP|Technology|Other OTC|United States
0|+|INVE|Technology|NasdaqCM|United States
0|+|INPHQ|Technology|Other OTC|United States
0|+|KTCC|Technology|NasdaqGM|United States
0|+|MCZ|Technology|NYSE MKT|United States
0|+|MRCY|Technology|NasdaqGS|United States
0|+|QUMU|Technology|NasdaqGS|United States
0|+|RDCM|Technology|NasdaqCM|Israel
0|+|SCKT|Technology|Other OTC|United States
0|+|SSYS|Technology|NasdaqGS|United States
0|+|TACT|Technology|NasdaqGM|United States
0|+|VMRI|Technology|OTC BB|United States
0|+|VIDE|Technology|NasdaqGM|United States
0|+|VJET|Technology|NYSE|Germany
0|+|DDD|Technology|NYSE|United States
0|+|A02.SI|Services|SES|Singapore
0|+|AMO.AX|Services|ASX|Australia
0|+|ASETEK.OL|Services|Oslo|Denmark
0|+|ATEA.OL|Services|Oslo|Norway
0|+|B26.SI|Services|SES|Singapore
0|+|COMPUAGE.BO|Services|BSE|India
0|+|COYN|Services|NasdaqCM|United States
0|+|CRAZYINF.BO|Services|BSE|India
0|+|G77.SI|Services|SES|Singapore
0|+|J16.SI|Services|SES|Singapore
0|+|IM|Services|NYSE|United States
0|+|INN.PA|Services|Paris|France
0|+|8305.HK|Services|HKSE|China
0|+|KLKELEC.BO|Services|BSE|India
0|+|2443.TW|Services|Taiwan|Taiwan
0|+|NAR.L|Services|LSE|United Kingdom
0|+|PCCC|Services|NasdaqGS|United States
0|+|PRIYALT.BO|Services|BSE|India
0|+|MLARI.PA|Services|Paris|France
0|+|2440.TW|Services|Taiwan|Taiwan
0|+|SPDC|Services|NasdaqCM|United States
0|+|TECD|Services|NasdaqGS|United States
0|+|WSTG|Services|NasdaqGM|United States
0|+|AHFD|Consumer Goods|Other OTC|United States
0|+|AHFD|Consumer Goods|Other OTC|United States
0|+|AWY.AX|Consumer Goods|ASX|Australia
0|+|BAJAJHIND.BO|Consumer Goods|BSE|India
0|+|BAJAJHIND.NS|Consumer Goods|NSE|India
0|+|BALRAMCHIN.BO|Consumer Goods|BSE|India
0|+|BANARISUG.NS|Consumer Goods|NSE|India
0|+|BCLN.DE|Consumer Goods|XETRA|Switzerland
0|+|CLA-B.ST|Consumer Goods|Stockholm|Sweden
0|+|DALMIASUG.NS|Consumer Goods|NSE|India
0|+|DHAMPURE.BO|Consumer Goods|BSE|India
0|+|DOLLEX.BO|Consumer Goods|BSE|India
0|+|DWARKESH.BO|Consumer Goods|BSE|India
0|+|DWARKESH.NS|Consumer Goods|NSE|India
0|+|EIDPARRY.BO|Consumer Goods|BSE|India
0|+|FFI.AX|Consumer Goods|ASX|Australia
0|+|HSI.AT|Consumer Goods|Athens|Greece
0|+|1236.TW|Consumer Goods|Taiwan|Taiwan
0|+|INDSUCR.BO|Consumer Goods|BSE|India
0|+|JAMN|Consumer Goods|Other OTC|United States
0|+|Q0W.SI|Consumer Goods|SES|Malaysia
0|+|KMSUGAR.BO|Consumer Goods|BSE|India
0|+|KCPSUGIND.BO|Consumer Goods|BSE|India
0|+|KCPSUGIND.NS|Consumer Goods|NSE|India
0|+|KESARENT.NS|Consumer Goods|NSE|India
0|+|KOTARISUG.NS|Consumer Goods|NSE|India
0|+|LSPN.DE|Consumer Goods|XETRA|Switzerland
0|+|LSPP.DE|Consumer Goods|XETRA|Switzerland
0|+|LOTUSCHO.BO|Consumer Goods|BSE|India
0|+|MAWANASUG.BO|Consumer Goods|BSE|India
0|+|MAWANASUG.NS|Consumer Goods|NSE|India
0|+|MDLZ34F.SA|Consumer Goods|Sao Paolo|United States
0|+|MDLZ|Consumer Goods|NasdaqGS|United States
0|+|MDLZ|Consumer Goods|NasdaqGS|United States
0|+|MTI.AX|Consumer Goods|ASX|Australia
0|+|NEWT.BR|Consumer Goods|Brussels|Belgium
0|+|OUDHSUG.NS|Consumer Goods|NSE|India
0|+|PARF|Consumer Goods|Other OTC|United States
0|+|P34.SI|Consumer Goods|SES|Singapore
0|+|RANASUG.BO|Consumer Goods|BSE|India
0|+|RANASUG.NS|Consumer Goods|NSE|India
0|+|RGD.L|Consumer Goods|LSE|United Kingdom
0|+|RIGASUG.BO|Consumer Goods|BSE|India
0|+|RMCF|Consumer Goods|NasdaqGM|United States
0|+|RSI.TO|Consumer Goods|Toronto|Canada
0|+|SAKHTISUG.NS|Consumer Goods|NSE|India
0|+|SAMPRE.BO|Consumer Goods|BSE|India
0|+|SBECSUG.BO|Consumer Goods|BSE|India
0|+|RENUKA.BO|Consumer Goods|BSE|India
0|+|RENUKA.NS|Consumer Goods|NSE|India
0|+|SIMBHALS.NS|Consumer Goods|NSE|India
0|+|SSLEL.BO|Consumer Goods|BSE|India
0|+|KANAK.AT|Consumer Goods|Athens|Greece
0|+|SZU.DE|Consumer Goods|XETRA|Germany
0|+|SDC.AX|Consumer Goods|ASX|Australia
0|+|TGR.AX|Consumer Goods|ASX|Australia
0|+|HSHY34F.SA|Consumer Goods|Sao Paolo|United States
0|+|HSY|Consumer Goods|NYSE|United States
0|+|THL.L|Consumer Goods|LSE|South Africa
0|+|TR|Consumer Goods|NYSE|United States
0|+|TRIVENI.NS|Consumer Goods|NSE|India
0|+|UGARSUGAR.NS|Consumer Goods|NSE|India
0|+|WCB.AX|Consumer Goods|ASX|Australia
0|+|AFAN|Conglomerates|Other OTC|United States
0|+|AGFS|Conglomerates|NasdaqGS|United States
0|+|AEXE|Conglomerates|Other OTC|United States
0|+|ALAD|Conglomerates|OTC BB|Hong Kong
0|+|ALCHEM.NS|Conglomerates|NSE|India
0|+|ALKM|Conglomerates|Other OTC|United States
0|+|PTPF|Conglomerates|OTC BB|United States
0|+|PTPF|Conglomerates|OTC BB|United States
0|+|ALLM|Conglomerates|Other OTC|United States
0|+|ALLM|Conglomerates|Other OTC|United States
0|+|RAJDHNIL.BO|Conglomerates|BSE|India
0|+|AMRD|Conglomerates|OTC BB|United States
0|+|APPG|Conglomerates|OTC BB|United States
0|+|AUMA|Conglomerates|NasdaqCM|United States
0|+|ARAT|Conglomerates|Other OTC|United States
0|+|ARWA|Conglomerates|NasdaqCM|Australia
0|+|ARTO.PA|Conglomerates|Paris|France
0|+|0662.HK|Conglomerates|HKSE|Hong Kong
0|+|AAPC|Conglomerates|NasdaqCM|United States
0|+|AUCT.L|Conglomerates|LSE|United Kingdom
0|+|AURANPAP.BO|Conglomerates|BSE|India
0|+|AVTH|Conglomerates|Other OTC|United States
0|+|AXIM|Conglomerates|OTC BB|United States
0|+|AXON.AT|Conglomerates|Athens|Greece
0|+|AZRH|Conglomerates|Other OTC|United States
0|+|AZRH|Conglomerates|Other OTC|United States
0|+|BHAC|Conglomerates|NasdaqCM|United States
0|+|BCG.V|Conglomerates|TSXV|Canada
0|+|BEEYU.BO|Conglomerates|BSE|India
0|+|0392.HK|Conglomerates|HKSE|Hong Kong
0|+|BEML.BO|Conglomerates|BSE|India
0|+|BEML.NS|Conglomerates|NSE|India
0|+|3027.TW|Conglomerates|Taiwan|Taiwan
0|+|BIO2.MI|Conglomerates|Milan|Italy
0|+|BLVD|Conglomerates|NasdaqCM|United States
0|+|BRKK|Conglomerates|OTC BB|United States
0|+|BURE.ST|Conglomerates|Stockholm|Sweden
0|+|0043.HK|Conglomerates|HKSE|Hong Kong
0|+|CAMG|Conglomerates|OTC BB|China
0|+|BTFL|Conglomerates|Other OTC|United States
0|+|CADO.BA|Conglomerates|Buenos Aires|Argentina
0|+|CNLM|Conglomerates|NasdaqCM|United States
0|+|CNLM|Conglomerates|NasdaqCM|United States
0|+|CMXC|Conglomerates|OTC BB|United States
0|+|CFC.DE|Conglomerates|XETRA|Germany
0|+|CDE.V|Conglomerates|TSXV|Canada
0|+|1196.HK|Conglomerates|HKSE|Hong Kong
0|+|0025.HK|Conglomerates|HKSE|Hong Kong
0|+|0508.HK|Conglomerates|HKSE|Hong Kong
0|+|CHHATTIND.BO|Conglomerates|BSE|India
0|+|CETH|Conglomerates|OTC BB|China
0|+|0260.HK|Conglomerates|HKSE|Hong Kong
0|+|CGEI|Conglomerates|Other OTC|United States
0|+|CNWHF|Conglomerates|Other OTC|China
0|+|0291.HK|Conglomerates|HKSE|Hong Kong
0|+|1193.HK|Conglomerates|HKSE|Hong Kong
0|+|1435.TW|Conglomerates|Taiwan|Taiwan
0|+|CEXE|Conglomerates|Other OTC|United States
0|+|CLSH|Conglomerates|OTC BB|United States
0|+|0701.HK|Conglomerates|HKSE|Hong Kong
0|+|0383.HK|Conglomerates|HKSE|Hong Kong
0|+|CCAQ|Conglomerates|OTC BB|United States
0|+|CBDG.PA|Conglomerates|Paris|France
0|+|FOAF.PA|Conglomerates|Paris|France
0|+|CODI|Conglomerates|NYSE|United States
0|+|CHA.L|Conglomerates|LSE|United Kingdom
0|+|CNCK|Conglomerates|OTC BB|United States
0|+|CRPT|Conglomerates|Other OTC|United States
0|+|CWN.V|Conglomerates|TSXV|Canada
0|+|CYNK|Conglomerates|Other OTC|Belize
0|+|DLYT|Conglomerates|Other OTC|United States
0|+|DALP|Conglomerates|OTC BB|United States
0|+|DHANROTO.BO|Conglomerates|BSE|India
0|+|DIMN|Conglomerates|OTC BB|Canada
0|+|DLDGE|Conglomerates|OTC BB|United States
0|+|DLDGE|Conglomerates|OTC BB|United States
0|+|DLDGE|Conglomerates|OTC BB|United States
0|+|DMHI|Conglomerates|OTC BB|United States
0|+|DMHI|Conglomerates|OTC BB|United States
0|+|CADT|Conglomerates|NasdaqCM|Hong Kong
0|+|ECSTSTL.BO|Conglomerates|BSE|India
0|+|BOPT|Conglomerates|Other OTC|United States
0|+|ESGI|Conglomerates|Other OTC|United States
0|+|ESGI|Conglomerates|Other OTC|United States
0|+|ENVV|Conglomerates|OTC BB|United States
0|+|ENVV|Conglomerates|OTC BB|United States
0|+|ESWB|Conglomerates|Other OTC|United States
0|+|FCIC|Conglomerates|Other OTC|United States
0|+|ODET.PA|Conglomerates|Paris|France
0|+|FNTC|Conglomerates|NasdaqCM|United States
0|+|FIPP.PA|Conglomerates|Paris|France
0|+|0142.HK|Conglomerates|HKSE|Hong Kong
0|+|FLOB.BR|Conglomerates|Brussels|Belgium
0|+|FNAM|Conglomerates|Other OTC|United States
0|+|FORE.PA|Conglomerates|Paris|Ivory Coast
0|+|0656.HK|Conglomerates|HKSE|China
0|+|FVPI|Conglomerates|Other OTC|Canada
0|+|GNC.V|Conglomerates|TSXV|Canada
0|+|GPLA|Conglomerates|Other OTC|United States
0|+|GGAC|Conglomerates|NasdaqCM|Brazil
0|+|GARO.BA|Conglomerates|Buenos Aires|Argentina
0|+|0174.HK|Conglomerates|HKSE|Hong Kong
0|+|GNI.L|Conglomerates|LSE|United Kingdom
0|+|GVW-H.V|Conglomerates|TSXV|Canada
0|+|GSPH|Conglomerates|Other OTC|United States
0|+|GMRE|Conglomerates|Other OTC|United States
0|+|GLBD|Conglomerates|OTC BB|United States
0|+|GEZC|Conglomerates|OTC BB|United States
0|+|GDEE|Conglomerates|OTC BB|United States
0|+|GBA.AX|Conglomerates|ASX|Australia
0|+|GEG.AX|Conglomerates|ASX|Australia
0|+|GREENFIRE.NS|Conglomerates|NSE|India
0|+|GTSO|Conglomerates|Other OTC|United States
0|+|ELRN|Conglomerates|Other OTC|United States
0|+|MLCIO.PA|Conglomerates|Paris|France
0|+|PHOT|Conglomerates|Other OTC|United States
0|+|KUOA.MX|Conglomerates|Mexico|Mexico
0|+|KUOB.MX|Conglomerates|Mexico|Mexico
0|+|GCH-H.V|Conglomerates|TSXV|Australia
0|+|0270.HK|Conglomerates|HKSE|Hong Kong
0|+|GSPE|Conglomerates|Other OTC|United States
0|+|0053.HK|Conglomerates|HKSE|Hong Kong
0|+|HIDC|Conglomerates|Other OTC|United States
0|+|HIDC|Conglomerates|Other OTC|United States
0|+|HRMN|Conglomerates|NasdaqCM|United States
0|+|HBPE|Conglomerates|Other OTC|United States
0|+|HBPE|Conglomerates|Other OTC|United States
0|+|HBY.NZ|Conglomerates|NZSE|New Zealand
0|+|HMPQ|Conglomerates|Other OTC|United States
0|+|HCAC|Conglomerates|NasdaqCM|United States
0|+|0114.HK|Conglomerates|HKSE|Hong Kong
0|+|HNG.AX|Conglomerates|ASX|Australia
0|+|HWC.L|Conglomerates|LSE|United Kingdom
0|+|HISP|Conglomerates|OTC BB|United States
0|+|HKBT|Conglomerates|Other OTC|United States
0|+|HKBT|Conglomerates|Other OTC|United States
0|+|HOMR|Conglomerates|OTC BB|United States
0|+|HZNM|Conglomerates|Other OTC|United States
0|+|HPCQ|Conglomerates|OTC BB|United States
0|+|CEW3.DE|Conglomerates|XETRA|Germany
0|+|HRG|Conglomerates|NYSE|United States
0|+|0715.HK|Conglomerates|HKSE|Hong Kong
0|+|HCTI|Conglomerates|Other OTC|United States
0|+|HCTI|Conglomerates|Other OTC|United States
0|+|HDRA|Conglomerates|NasdaqCM|United States
0|+|IEP|Conglomerates|NasdaqGS|United States
0|+|IDH-H.V|Conglomerates|TSXV|Canada
0|+|IFAN|Conglomerates|OTC BB|United States
0|+|IFAN|Conglomerates|OTC BB|United States
0|+|IFAN|Conglomerates|OTC BB|United States
0|+|IMTC|Conglomerates|Other OTC|United States
0|+|IMTC|Conglomerates|Other OTC|United States
0|+|IHC.L|Conglomerates|LSE|United Kingdom
0|+|IMMA|Conglomerates|OTC BB|Hong Kong
0|+|IVQ.AX|Conglomerates|ASX|Singapore
0|+|8092.HK|Conglomerates|HKSE|Hong Kong
0|+|JML.V|Conglomerates|TSXV|Canada
0|+|J36.SI|Conglomerates|SES|Bermuda
0|+|JARB.L|Conglomerates|LSE|Bermuda
0|+|J37.SI|Conglomerates|SES|Bermuda
0|+|JDSB.L|Conglomerates|LSE|Bermuda
0|+|MLFT3.SA|Conglomerates|Sao Paolo|Brazil
0|+|KAY.V|Conglomerates|TSXV|Canada
0|+|BMMCF|Conglomerates|Other OTC|United States
0|+|KOATOOLIN.BO|Conglomerates|BSE|India
0|+|KR.V|Conglomerates|TSXV|Canada
0|+|KSW.DE|Conglomerates|XETRA|Germany
0|+|LPTC|Conglomerates|Other OTC|United States
0|+|LNGB|Conglomerates|OTC BB|Taiwan
0|+|LKYM|Conglomerates|OTC BB|United States
0|+|MAGAA|Conglomerates|Other OTC|United States
0|+|MDDD|Conglomerates|Other OTC|United Kingdom
0|+|MANAKSIA.BO|Conglomerates|BSE|India
0|+|MANAKSIA.NS|Conglomerates|NSE|India
0|+|CIEM.PA|Conglomerates|Paris|France
0|+|MSSD|Conglomerates|Other OTC|United States
0|+|MAVIIND.BO|Conglomerates|BSE|India
0|+|MXMG|Conglomerates|OTC BB|United States
0|+|MZZL|Conglomerates|Other OTC|United States
0|+|MCPI|Conglomerates|OTC BB|United States
0|+|MCPI|Conglomerates|OTC BB|United States
0|+|MMAM|Conglomerates|Other OTC|United States
0|+|MDCN|Conglomerates|Other OTC|United States
0|+|MEVA.AT|Conglomerates|Athens|Greece
0|+|MCTC|Conglomerates|OTC BB|United States
0|+|MCTC|Conglomerates|OTC BB|United States
0|+|0459.HK|Conglomerates|HKSE|Hong Kong
0|+|MPT.V|Conglomerates|TSXV|Canada
0|+|MIDW-A.ST|Conglomerates|Stockholm|Sweden
0|+|MIDW-B.ST|Conglomerates|Stockholm|Sweden
0|+|MLT.AX|Conglomerates|ASX|Australia
0|+|MOBO|Conglomerates|OTC BB|United States
0|+|MDRM|Conglomerates|Other OTC|Canada
0|+|MDRM|Conglomerates|Other OTC|Canada
0|+|MNAI|Conglomerates|Other OTC|United States
0|+|MONC.PA|Conglomerates|Paris|France
0|+|MONOT.BO|Conglomerates|BSE|India
0|+|MOPF.BR|Conglomerates|Brussels|Belgium
0|+|NRL.V|Conglomerates|TSXV|Canada
0|+|NBNK.L|Conglomerates|LSE|United Kingdom
0|+|NETWORK.BO|Conglomerates|BSE|India
0|+|0091.HK|Conglomerates|HKSE|Hong Kong
0|+|0055.HK|Conglomerates|HKSE|Hong Kong
0|+|MLNEI.PA|Conglomerates|Paris|France
0|+|GPNE|Conglomerates|Other OTC|United States
0|+|N21.SI|Conglomerates|SES|Hong Kong
0|+|NOHO|Conglomerates|Other OTC|United States
0|+|0659.HK|Conglomerates|HKSE|Hong Kong
0|+|ODYCORP.BO|Conglomerates|BSE|India
0|+|OLIE|Conglomerates|Other OTC|Canada
0|+|OLIE|Conglomerates|Other OTC|Canada
0|+|OMVS|Conglomerates|Other OTC|United States
0|+|OCX.TO|Conglomerates|Toronto|Canada
0|+|OPBL|Conglomerates|OTC BB|United States
0|+|OROE|Conglomerates|OTC BB|United States
0|+|OROE|Conglomerates|OTC BB|United States
0|+|OTCO.BO|Conglomerates|BSE|India
0|+|PGO-H.V|Conglomerates|TSXV|Canada
0|+|PKC-H.V|Conglomerates|TSXV|Canada
0|+|PRLX|Conglomerates|Other OTC|United States
0|+|PET.V|Conglomerates|TSXV|Canada
0|+|PICO|Conglomerates|NasdaqGS|United States
0|+|PME.TO|Conglomerates|Toronto|Canada
0|+|PORS|Conglomerates|Other OTC|United States
0|+|PWRV|Conglomerates|OTC BB|Hungary
0|+|PCHA|Conglomerates|OTC BB|United States
0|+|PSTO|Conglomerates|OTC BB|United States
0|+|PRD.V|Conglomerates|TSXV|Canada
0|+|PGEC|Conglomerates|OTC BB|United States
0|+|PACQF|Conglomerates|Other OTC|China
0|+|PMO-H.V|Conglomerates|TSXV|Canada
0|+|PGSC|Conglomerates|OTC BB|United States
0|+|PGSC|Conglomerates|OTC BB|United States
0|+|PGRD|Conglomerates|Other OTC|United States
0|+|PPK.V|Conglomerates|TSXV|Canada
0|+|QPAC|Conglomerates|NasdaqCM|United States
0|+|RES.TO|Conglomerates|Toronto|United States
0|+|RSSV|Conglomerates|OTC BB|China
0|+|REX|Conglomerates|NYSE|United States
0|+|RII-A.V|Conglomerates|TSXV|Canada
0|+|RIHT|Conglomerates|Other OTC|United States
0|+|RIHT|Conglomerates|Other OTC|United States
0|+|RIS.NZ|Conglomerates|NZSE|New Zealand
0|+|RJDG|Conglomerates|Other OTC|United States
0|+|ROY-H.V|Conglomerates|TSXV|Canada
0|+|RHL.AX|Conglomerates|ASX|Australia
0|+|SHK.NS|Conglomerates|NSE|India
0|+|8082.HK|Conglomerates|HKSE|Hong Kong
0|+|SLOT|Conglomerates|OTC BB|United States
0|+|SANB|Conglomerates|Other OTC|United States
0|+|SAWABUSI.BO|Conglomerates|BSE|India
0|+|PZS.DE|Conglomerates|XETRA|Germany
0|+|SCHO.CO|Conglomerates|Copenhagen|Denmark
0|+|SEAGOLD.BO|Conglomerates|BSE|India
0|+|SEB|Conglomerates|NYSE MKT|United States
0|+|SELT|Conglomerates|OTC BB|United States
0|+|U96.SI|Conglomerates|SES|Singapore
0|+|SVW.AX|Conglomerates|ASX|Australia
0|+|SGBXQ|Conglomerates|Other OTC|United States
0|+|0242.HK|Conglomerates|HKSE|Hong Kong
0|+|SLPC|Conglomerates|Other OTC|United States
0|+|EAGL|Conglomerates|NasdaqCM|United States
0|+|Y45.SI|Conglomerates|SES|Singapore
0|+|SPLY|Conglomerates|Other OTC|United States
0|+|SPLY|Conglomerates|Other OTC|United States
0|+|COME.BA|Conglomerates|Buenos Aires|Argentina
0|+|SVS.V|Conglomerates|TSXV|Canada
0|+|0252.HK|Conglomerates|HKSE|Hong Kong
0|+|SPA2.MI|Conglomerates|Milan|Italy
0|+|SPNI|Conglomerates|OTC BB|United States
0|+|OR.TO|Conglomerates|Toronto|Canada
0|+|MLHOP.PA|Conglomerates|Paris|France
0|+|SST.AX|Conglomerates|ASX|Papua New Guinea
0|+|SPLP|Conglomerates|NYSE|United States
0|+|LAX.PA|Conglomerates|Paris|United States
0|+|SGNI|Conglomerates|OTC BB|United States
0|+|SHGT|Conglomerates|OTC BB|United States
0|+|SGMZ|Conglomerates|Other OTC|United States
0|+|0019.HK|Conglomerates|HKSE|Hong Kong
0|+|0087.HK|Conglomerates|HKSE|Hong Kong
0|+|2371.TW|Conglomerates|Taiwan|Taiwan
0|+|ANDA|Conglomerates|NasdaqCM|United States
0|+|1504.TW|Conglomerates|Taiwan|Taiwan
0|+|TRTL|Conglomerates|NasdaqCM|United States
0|+|TEXF.BR|Conglomerates|Brussels|Belgium
0|+|TXSO|Conglomerates|Other OTC|United States
0|+|TSTS|Conglomerates|OTC BB|United States
0|+|MJMJ|Conglomerates|OTC BB|United States
0|+|TCKF|Conglomerates|OTC BB|United States
0|+|TCNT|Conglomerates|OTC BB|Costa Rica
0|+|TBLZ|Conglomerates|Other OTC|United States
0|+|MLTRA.PA|Conglomerates|Paris|France
0|+|ALTRI.PA|Conglomerates|Paris|France
0|+|TRS.NZ|Conglomerates|NZSE|New Zealand
0|+|0247.HK|Conglomerates|HKSE|Hong Kong
0|+|UTMR|Conglomerates|OTC BB|United States
0|+|UTMR|Conglomerates|OTC BB|United States
0|+|UMAX|Conglomerates|Other OTC|United States
0|+|UMAX|Conglomerates|Other OTC|United States
0|+|U04.SI|Conglomerates|SES|Singapore
0|+|USBL|Conglomerates|OTC BB|United States
0|+|UNIVPRIM.BO|Conglomerates|BSE|India
0|+|1026.HK|Conglomerates|HKSE|Hong Kong
0|+|ZMDC|Conglomerates|Other OTC|United States
0|+|ZMDC|Conglomerates|Other OTC|United States
0|+|VNTH|Conglomerates|Other OTC|United States
0|+|VNTH|Conglomerates|Other OTC|United States
0|+|VARDHCH.BO|Conglomerates|BSE|India
0|+|VELCP.AX|Conglomerates|ASX|Australia
0|+|VCMG|Conglomerates|Other OTC|United States
0|+|VSVS.L|Conglomerates|LSE|United Kingdom
0|+|VOPAE|Conglomerates|OTC BB|United States
0|+|SOL.AX|Conglomerates|ASX|Australia
0|+|WSGP|Conglomerates|Other OTC|United States
0|+|WLRH|Conglomerates|NasdaqCM|United States
0|+|XNRG|Conglomerates|Other OTC|United States
0|+|YPPN|Conglomerates|Other OTC|United States
0|+|YOW.AX|Conglomerates|ASX|Australia
0|+|1191.HK|Conglomerates|HKSE|Hong Kong
0|+|ZENO|Conglomerates|Other OTC|Spain
0|+|DPSM|Conglomerates|Other OTC|United States
0|+|3MINDIA.NS|Conglomerates|NSE|India
0|+|FNSI|Conglomerates|Other OTC|United States
0|+|8IH.AX|Conglomerates|ASX|Singapore
0|+|TFSC|Conglomerates|NasdaqCM|United States
0|+|CCPR|Services|Other OTC|United States
0|+|DOMK|Services|Other OTC|Canada
0|+|EVI|Services|NYSE MKT|United States
0|+|INTX|Services|NasdaqGM|United States
0|+|MYEC|Services|Other OTC|United States
0|+|SPMI|Services|Other OTC|United States
0|+|STB|Services|NasdaqGS|Canada
0|+|ACB.AX|Basic Materials|ASX|Australia
0|+|ABCGAS.BO|Basic Materials|BSE|India
0|+|ABY.AX|Basic Materials|ASX|Australia
0|+|ADY.AX|Basic Materials|ASX|Australia
0|+|AML.AX|Basic Materials|ASX|Australia
0|+|AQR.AX|Basic Materials|ASX|Australia
0|+|ARG.TO|Basic Materials|Toronto|Canada
0|+|AXZ.AX|Basic Materials|ASX|Australia
0|+|AVM.V|Basic Materials|TSXV|Canada
0|+|AON.AX|Basic Materials|ASX|Australia
0|+|AXE.AX|Basic Materials|ASX|Australia
0|+|AXT.AX|Basic Materials|ASX|Australia
0|+|ARV.AX|Basic Materials|ASX|Australia
0|+|AHN.AX|Basic Materials|ASX|Australia
0|+|AUK.AX|Basic Materials|ASX|Australia
0|+|NDA.DE|Basic Materials|XETRA|Germany
0|+|AVI.AX|Basic Materials|ASX|Australia
0|+|AZS.AX|Basic Materials|ASX|Australia
0|+|BCU.V|Basic Materials|TSXV|Canada
0|+|BXR.V|Basic Materials|TSXV|Canada
0|+|BOC.AX|Basic Materials|ASX|Papua New Guinea
0|+|CRO.V|Basic Materials|TSXV|Canada
0|+|DNT.TO|Basic Materials|Toronto|Canada
0|+|CAE.AX|Basic Materials|ASX|Australia
0|+|CMM.AX|Basic Materials|ASX|Australia
0|+|CAV.AX|Basic Materials|ASX|Australia
0|+|CHZ.AX|Basic Materials|ASX|Australia
0|+|CYU.AX|Basic Materials|ASX|Australia
0|+|CUU.V|Basic Materials|TSXV|Canada
0|+|CUM.TO|Basic Materials|Toronto|Canada
0|+|COL.V|Basic Materials|TSXV|Canada
0|+|CUO.V|Basic Materials|TSXV|Canada
0|+|CSE.AX|Basic Materials|ASX|Australia
0|+|COY.AX|Basic Materials|ASX|Australia
0|+|CXO.AX|Basic Materials|ASX|Australia
0|+|0985.HK|Basic Materials|HKSE|Hong Kong
0|+|CUBEXTUB.NS|Basic Materials|NSE|India
0|+|CDU.AX|Basic Materials|ASX|Australia
0|+|CYP.V|Basic Materials|TSXV|Canada
0|+|EMG.AX|Basic Materials|ASX|Australia
0|+|2009.TW|Basic Materials|Taiwan|Taiwan
0|+|FCXO34F.SA|Basic Materials|Sao Paolo|United States
0|+|FCX.BA|Basic Materials|Buenos Aires|United States
0|+|FCX.MX|Basic Materials|Mexico|United States
0|+|FPMB.DE|Basic Materials|XETRA|United States
0|+|FCX|Basic Materials|NYSE|United States
0|+|GMD.AX|Basic Materials|ASX|Australia
0|+|GSC.AX|Basic Materials|ASX|Australia
0|+|GXN.AX|Basic Materials|ASX|Australia
